timestamp,device_id,cpu_usage_percent,memory_usage_percent,bandwidth_mbps,packet_loss_percent,latency_ms,is_anomaly,fault_type
2026-04-04 00:35:57.092896,load_balancer_05,37.07,58.14,561.21,0.4,25.38,0,normal
2026-04-04 00:40:57.092896,switch_02,57.91,70.11,397.49,0.54,20.86,0,normal
2026-04-04 00:45:57.092896,switch_02,46.47,63.36,358.59,1.24,23.8,0,normal
2026-04-04 00:50:57.092896,firewall_04,45.45,60.89,361.84,0.22,23.43,0,normal
2026-04-04 00:55:57.092896,switch_02,44.23,58.49,349.2,1.14,26.19,0,normal
2026-04-04 01:00:57.092896,server_03,37.73,69.84,336.26,1.76,30.52,0,normal
2026-04-04 01:05:57.092896,firewall_04,41.38,61.84,501.55,0.89,12.04,0,normal
2026-04-04 01:10:57.092896,firewall_04,34.25,55.64,469.04,0.49,21.81,0,normal
2026-04-04 01:15:57.092896,firewall_04,55.02,49.31,318.38,0.05,14.24,0,normal
2026-04-04 01:20:57.092896,switch_02,95.65,61.04,424.29,0.34,18.57,1,hardware_fault
2026-04-04 01:25:57.092896,switch_02,39.65,65.82,551.62,1.09,13.19,0,normal
2026-04-04 01:30:57.092896,firewall_04,16.0,46.42,682.79,0.43,16.63,0,normal
2026-04-04 01:35:57.092896,firewall_04,31.41,33.55,440.64,0.62,20.51,0,normal
2026-04-04 01:40:57.092896,switch_02,44.35,50.43,715.12,1.84,15.09,0,normal
2026-04-04 01:45:57.092896,switch_02,50.14,97.74,861.95,12.34,165.03,1,hardware_fault
2026-04-04 01:50:57.092896,firewall_04,20.21,78.49,387.57,0.51,19.14,0,normal
2026-04-04 01:55:57.092896,switch_02,47.55,47.14,597.35,0.38,21.52,0,normal
2026-04-04 02:00:57.092896,firewall_04,57.48,40.63,456.94,0.38,38.3,0,normal
2026-04-04 02:05:57.092896,server_03,-1.35,57.44,685.78,0.36,23.16,0,normal
2026-04-04 02:10:57.092896,firewall_04,44.46,64.25,513.44,0.22,17.78,0,normal
2026-04-04 02:15:57.092896,switch_02,24.61,70.59,293.74,0.03,24.7,0,normal
2026-04-04 02:20:57.092896,firewall_04,55.87,48.01,519.84,2.66,26.24,0,normal
2026-04-04 02:25:57.092896,load_balancer_05,70.36,61.09,438.98,0.86,35.87,0,normal
2026-04-04 02:30:57.092896,load_balancer_05,37.86,44.92,460.41,0.5,18.26,0,normal
2026-04-04 02:35:57.092896,switch_02,79.91,65.19,677.75,0.21,23.82,0,normal
2026-04-04 02:40:57.092896,router_01,18.89,75.92,401.88,0.34,30.95,0,normal
2026-04-04 02:45:57.092896,server_03,67.22,43.88,865.02,0.02,25.17,0,normal
2026-04-04 02:50:57.092896,firewall_04,34.97,69.05,342.87,0.38,21.48,0,normal
2026-04-04 02:55:57.092896,router_01,93.6,87.62,532.57,3.26,29.91,1,high_memory
2026-04-04 03:00:57.092896,server_03,22.42,65.8,702.63,0.9,35.58,0,normal
2026-04-04 03:05:57.092896,server_03,35.25,71.2,389.32,0.44,20.62,0,normal
2026-04-04 03:10:57.092896,router_01,28.06,65.85,382.35,0.24,33.52,0,normal
2026-04-04 03:15:57.092896,load_balancer_05,16.93,40.39,478.88,0.75,29.36,0,normal
2026-04-04 03:20:57.092896,load_balancer_05,63.33,62.81,557.72,0.09,20.54,0,normal
2026-04-04 03:25:57.092896,server_03,52.32,50.13,661.85,0.09,18.98,0,normal
2026-04-04 03:30:57.092896,switch_02,26.88,20.4,307.42,0.05,3.47,0,normal
2026-04-04 03:35:57.092896,switch_02,56.37,96.02,739.13,0.28,34.62,0,normal
2026-04-04 03:40:57.092896,switch_02,29.02,69.46,586.53,2.29,25.61,0,normal
2026-04-04 03:45:57.092896,switch_02,53.35,72.64,606.29,0.6,31.84,0,normal
2026-04-04 03:50:57.092896,firewall_04,42.18,64.59,591.13,0.2,24.9,0,normal
2026-04-04 03:55:57.092896,firewall_04,26.85,57.16,661.85,0.22,23.18,0,normal
2026-04-04 04:00:57.092896,load_balancer_05,79.46,49.53,518.85,1.19,23.3,0,normal
2026-04-04 04:05:57.092896,switch_02,47.81,55.95,608.31,0.99,11.54,0,normal
2026-04-04 04:10:57.092896,firewall_04,19.43,54.17,376.37,0.11,16.95,0,normal
2026-04-04 04:15:57.092896,firewall_04,72.85,70.3,631.87,0.24,19.48,0,normal
2026-04-04 04:20:57.092896,switch_02,48.93,70.58,493.81,0.03,32.01,0,normal
2026-04-04 04:25:57.092896,server_03,46.89,65.58,358.84,0.41,33.59,0,normal
2026-04-04 04:30:57.092896,router_01,35.87,74.31,696.64,0.29,26.76,0,normal
2026-04-04 04:35:57.092896,router_01,23.03,43.27,381.27,0.77,10.77,0,normal
2026-04-04 04:40:57.092896,switch_02,62.88,66.53,468.43,0.5,25.11,0,normal
2026-04-04 04:45:57.092896,firewall_04,42.17,86.65,324.46,0.04,22.12,0,normal
2026-04-04 04:50:57.092896,switch_02,71.51,26.01,712.46,0.68,19.66,0,normal
2026-04-04 04:55:57.092896,firewall_04,54.61,45.71,572.14,0.28,10.39,0,normal
2026-04-04 05:00:57.092896,router_01,9.84,50.86,417.51,1.2,9.58,0,normal
2026-04-04 05:05:57.092896,switch_02,16.99,68.83,605.69,1.53,24.82,0,normal
2026-04-04 05:10:57.092896,server_03,39.44,23.37,462.93,1.08,8.01,0,normal
2026-04-04 05:15:57.092896,server_03,40.96,52.49,460.88,0.56,11.5,0,normal
2026-04-04 05:20:57.092896,server_03,50.97,69.44,579.1,0.18,22.27,0,normal
2026-04-04 05:25:57.092896,router_01,24.63,38.72,814.46,0.66,13.56,0,normal
2026-04-04 05:30:57.092896,firewall_04,22.1,52.32,250.25,0.36,19.34,0,normal
2026-04-04 05:35:57.092896,firewall_04,38.79,78.89,731.72,0.32,24.71,0,normal
2026-04-04 05:40:57.092896,load_balancer_05,70.14,54.15,545.6,0.89,23.74,0,normal
2026-04-04 05:45:57.092896,firewall_04,33.51,57.62,422.32,0.47,12.38,0,normal
2026-04-04 05:50:57.092896,server_03,56.44,78.21,500.74,0.14,16.77,0,normal
2026-04-04 05:55:57.092896,server_03,36.38,41.34,679.03,0.19,25.89,0,normal
2026-04-04 06:00:57.092896,load_balancer_05,49.89,82.67,516.49,0.19,26.89,0,normal
2026-04-04 06:05:57.092896,router_01,47.02,57.83,414.48,1.7,27.74,0,normal
2026-04-04 06:10:57.092896,load_balancer_05,99.01,24.59,654.61,0.73,25.9,1,network_congestion
2026-04-04 06:15:57.092896,switch_02,26.44,29.82,600.08,0.55,24.34,0,normal
2026-04-04 06:20:57.092896,switch_02,47.36,90.26,471.6,0.88,5.8,0,normal
2026-04-04 06:25:57.092896,firewall_04,34.86,70.19,377.49,1.11,16.51,0,normal
2026-04-04 06:30:57.092896,firewall_04,89.43,27.38,778.16,0.37,8.89,1,hardware_fault
2026-04-04 06:35:57.092896,router_01,34.66,38.3,541.48,0.05,13.39,0,normal
2026-04-04 06:40:57.092896,firewall_04,42.2,51.4,422.06,0.4,19.3,0,normal
2026-04-04 06:45:57.092896,firewall_04,43.44,67.49,491.48,0.02,30.91,0,normal
2026-04-04 06:50:57.092896,router_01,51.49,60.68,350.95,0.08,15.95,0,normal
2026-04-04 06:55:57.092896,switch_02,44.11,35.53,487.86,1.24,18.49,0,normal
2026-04-04 07:00:57.092896,load_balancer_05,20.09,90.24,1117.12,8.79,198.88,1,high_memory
2026-04-04 07:05:57.092896,load_balancer_05,52.6,36.78,319.26,0.6,28.16,0,normal
2026-04-04 07:10:57.092896,firewall_04,41.72,40.43,495.96,1.22,13.14,0,normal
2026-04-04 07:15:57.092896,router_01,39.2,36.08,670.31,0.14,12.24,0,normal
2026-04-04 07:20:57.092896,server_03,73.4,32.52,595.76,0.47,9.46,0,normal
2026-04-04 07:25:57.092896,load_balancer_05,66.0,69.86,332.18,0.83,12.91,0,normal
2026-04-04 07:30:57.092896,load_balancer_05,58.57,74.49,453.16,0.06,24.56,0,normal
2026-04-04 07:35:57.092896,server_03,46.6,36.92,602.78,0.59,24.73,0,normal
2026-04-04 07:40:57.092896,load_balancer_05,43.96,48.37,563.37,0.18,19.1,0,normal
2026-04-04 07:45:57.092896,router_01,42.81,78.31,676.46,0.15,24.89,0,normal
2026-04-04 07:50:57.092896,router_01,55.37,49.38,663.94,0.04,17.84,0,normal
2026-04-04 07:55:57.092896,firewall_04,48.59,36.9,403.8,0.07,14.12,0,normal
2026-04-04 08:00:57.092896,load_balancer_05,51.25,57.68,537.25,0.04,23.27,0,normal
2026-04-04 08:05:57.092896,switch_02,24.12,64.57,406.2,1.45,9.01,0,normal
2026-04-04 08:10:57.092896,firewall_04,43.2,85.02,788.72,0.55,3.11,0,normal
2026-04-04 08:15:57.092896,load_balancer_05,56.45,57.35,412.57,0.33,10.33,0,normal
2026-04-04 08:20:57.092896,firewall_04,57.53,28.03,573.39,1.88,18.78,0,normal
2026-04-04 08:25:57.092896,firewall_04,51.83,23.27,631.72,0.02,20.14,0,normal
2026-04-04 08:30:57.092896,switch_02,75.22,27.38,308.29,0.44,25.27,0,normal
2026-04-04 08:35:57.092896,switch_02,56.08,38.25,621.6,0.03,11.45,0,normal
2026-04-04 08:40:57.092896,load_balancer_05,34.84,58.29,544.05,0.19,11.21,0,normal
2026-04-04 08:45:57.092896,load_balancer_05,91.05,70.87,463.25,0.98,30.23,1,hardware_fault
2026-04-04 08:50:57.092896,server_03,35.72,51.93,420.41,1.2,5.48,0,normal
2026-04-04 08:55:57.092896,firewall_04,51.83,83.05,386.9,0.38,16.31,0,normal
2026-04-04 09:00:57.092896,firewall_04,30.0,58.2,520.38,0.57,23.49,0,normal
2026-04-04 09:05:57.092896,load_balancer_05,28.79,98.01,237.67,0.0,18.18,0,normal
2026-04-04 09:10:57.092896,server_03,48.82,67.7,593.31,0.22,8.63,0,normal
2026-04-04 09:15:57.092896,switch_02,61.48,51.71,478.26,1.43,17.58,0,normal
2026-04-04 09:20:57.092896,router_01,65.13,53.79,642.89,1.13,29.77,0,normal
2026-04-04 09:25:57.092896,switch_02,45.75,67.52,708.16,0.19,22.29,0,normal
2026-04-04 09:30:57.092896,switch_02,48.94,45.89,261.1,0.3,19.6,0,normal
2026-04-04 09:35:57.092896,server_03,33.66,15.41,636.32,0.73,10.73,0,normal
2026-04-04 09:40:57.092896,router_01,43.7,58.47,561.73,0.75,-0.52,0,normal
2026-04-04 09:45:57.092896,firewall_04,62.04,55.33,564.67,0.49,38.72,0,normal
2026-04-04 09:50:57.092896,load_balancer_05,32.21,51.78,783.81,0.06,28.26,0,normal
2026-04-04 09:55:57.092896,router_01,36.53,40.63,736.31,0.43,19.39,0,normal
2026-04-04 10:00:57.092896,server_03,26.37,85.95,591.3,0.18,13.34,0,normal
2026-04-04 10:05:57.092896,firewall_04,50.23,31.92,405.86,0.01,22.57,0,normal
2026-04-04 10:10:57.092896,switch_02,98.22,35.75,697.35,0.34,32.5,1,hardware_fault
2026-04-04 10:15:57.092896,firewall_04,38.66,77.94,436.68,0.62,14.09,0,normal
2026-04-04 10:20:57.092896,server_03,29.64,47.04,407.6,0.35,13.48,0,normal
2026-04-04 10:25:57.092896,firewall_04,52.2,45.47,232.47,0.68,29.31,0,normal
2026-04-04 10:30:57.092896,load_balancer_05,79.7,33.14,493.73,0.48,23.5,0,normal
2026-04-04 10:35:57.092896,router_01,29.67,37.1,511.94,0.26,12.21,0,normal
2026-04-04 10:40:57.092896,firewall_04,56.97,53.53,437.89,0.78,22.19,0,normal
2026-04-04 10:45:57.092896,server_03,60.28,29.82,558.79,0.42,31.19,0,normal
2026-04-04 10:50:57.092896,switch_02,62.26,43.14,534.13,0.38,21.42,0,normal
2026-04-04 10:55:57.092896,router_01,30.82,53.1,665.77,0.08,20.48,0,normal
2026-04-04 11:00:57.092896,server_03,54.65,42.02,644.08,0.12,18.95,0,normal
2026-04-04 11:05:57.092896,firewall_04,39.93,55.13,571.6,0.95,14.32,0,normal
2026-04-04 11:10:57.092896,firewall_04,72.72,40.36,717.68,0.97,7.63,0,normal
2026-04-04 11:15:57.092896,firewall_04,25.44,23.58,693.24,0.21,14.05,0,normal
2026-04-04 11:20:57.092896,server_03,61.17,53.53,622.24,0.57,24.51,0,normal
2026-04-04 11:25:57.092896,switch_02,36.6,68.88,239.38,1.32,9.59,0,normal
2026-04-04 11:30:57.092896,switch_02,21.93,82.89,604.81,0.09,9.91,0,normal
2026-04-04 11:35:57.092896,router_01,55.18,43.56,354.66,0.09,22.12,0,normal
2026-04-04 11:40:57.092896,router_01,57.89,82.14,517.81,0.27,22.78,0,normal
2026-04-04 11:45:57.092896,server_03,64.34,32.07,626.66,0.4,23.09,0,normal
2026-04-04 11:50:57.092896,switch_02,72.44,22.96,348.26,0.1,14.15,0,normal
2026-04-04 11:55:57.092896,load_balancer_05,60.48,57.03,558.55,0.49,18.19,0,normal
2026-04-04 12:00:57.092896,router_01,47.07,36.04,562.61,0.29,26.27,0,normal
2026-04-04 12:05:57.092896,load_balancer_05,11.31,84.36,398.93,0.28,-4.36,0,normal
2026-04-04 12:10:57.092896,firewall_04,18.94,53.08,590.92,0.3,19.9,0,normal
2026-04-04 12:15:57.092896,load_balancer_05,13.55,61.58,380.76,1.17,8.13,0,normal
2026-04-04 12:20:57.092896,server_03,16.84,36.23,618.01,0.09,20.6,0,normal
2026-04-04 12:25:57.092896,load_balancer_05,39.72,37.86,655.31,1.12,24.89,0,normal
2026-04-04 12:30:57.092896,firewall_04,38.11,63.79,410.05,0.63,36.54,0,normal
2026-04-04 12:35:57.092896,firewall_04,37.89,53.09,463.07,0.1,23.26,0,normal
2026-04-04 12:40:57.092896,switch_02,57.93,44.61,553.98,0.22,19.74,0,normal
2026-04-04 12:45:57.092896,switch_02,15.69,44.62,313.12,1.43,10.03,0,normal
2026-04-04 12:50:57.092896,load_balancer_05,53.82,70.0,637.24,0.56,10.48,0,normal
2026-04-04 12:55:57.092896,switch_02,31.01,49.31,620.69,0.14,24.6,0,normal
2026-04-04 13:00:57.092896,load_balancer_05,48.64,42.58,391.89,0.16,28.57,0,normal
2026-04-04 13:05:57.092896,server_03,75.11,27.44,367.19,0.53,29.11,0,normal
2026-04-04 13:10:57.092896,load_balancer_05,47.74,45.76,711.38,0.05,30.52,0,normal
2026-04-04 13:15:57.092896,firewall_04,64.12,52.28,600.66,0.18,12.68,0,normal
2026-04-04 13:20:57.092896,firewall_04,60.58,48.52,626.43,0.71,13.26,0,normal
2026-04-04 13:25:57.092896,server_03,67.27,42.9,572.33,0.6,18.72,0,normal
2026-04-04 13:30:57.092896,router_01,28.43,64.0,582.24,0.06,4.63,0,normal
2026-04-04 13:35:57.092896,switch_02,75.79,69.8,575.24,0.51,33.26,0,normal
2026-04-04 13:40:57.092896,server_03,45.55,76.52,463.41,0.25,28.13,0,normal
2026-04-04 13:45:57.092896,load_balancer_05,55.02,82.27,669.18,0.04,17.88,0,normal
2026-04-04 13:50:57.092896,server_03,29.0,81.27,570.88,2.16,14.62,0,normal
2026-04-04 13:55:57.092896,router_01,39.18,36.64,583.04,0.13,29.97,0,normal
2026-04-04 14:00:57.092896,load_balancer_05,43.07,41.09,847.28,0.44,24.05,0,normal
2026-04-04 14:05:57.092896,switch_02,38.22,77.52,444.88,0.86,18.94,0,normal
2026-04-04 14:10:57.092896,load_balancer_05,30.9,53.7,400.7,0.27,4.68,0,normal
2026-04-04 14:15:57.092896,switch_02,25.66,83.79,399.19,0.11,16.26,0,normal
2026-04-04 14:20:57.092896,load_balancer_05,70.03,71.3,559.39,0.05,17.21,0,normal
2026-04-04 14:25:57.092896,router_01,67.33,83.1,720.03,0.15,26.15,0,normal
2026-04-04 14:30:57.092896,router_01,34.88,52.94,396.52,0.11,11.98,0,normal
2026-04-04 14:35:57.092896,firewall_04,39.37,59.73,403.25,0.77,22.65,0,normal
2026-04-04 14:40:57.092896,load_balancer_05,24.13,38.92,291.36,0.54,17.91,0,normal
2026-04-04 14:45:57.092896,switch_02,56.48,16.54,609.49,0.42,2.01,0,normal
2026-04-04 14:50:57.092896,server_03,49.89,62.76,508.04,0.05,22.34,0,normal
2026-04-04 14:55:57.092896,load_balancer_05,53.45,10.97,390.36,0.01,19.65,0,normal
2026-04-04 15:00:57.092896,server_03,44.29,72.96,611.59,0.07,15.51,0,normal
2026-04-04 15:05:57.092896,load_balancer_05,21.6,33.65,443.74,0.13,9.96,0,normal
2026-04-04 15:10:57.092896,load_balancer_05,50.91,72.8,477.62,0.29,25.87,0,normal
2026-04-04 15:15:57.092896,firewall_04,48.1,55.99,830.19,0.09,11.09,0,normal
2026-04-04 15:20:57.092896,server_03,58.82,66.45,619.55,0.2,21.08,0,normal
2026-04-04 15:25:57.092896,load_balancer_05,41.83,15.17,314.79,0.15,25.23,0,normal
2026-04-04 15:30:57.092896,load_balancer_05,67.08,50.39,391.25,0.36,11.88,0,normal
2026-04-04 15:35:57.092896,load_balancer_05,36.91,50.67,317.72,0.43,24.67,0,normal
2026-04-04 15:40:57.092896,load_balancer_05,32.31,68.54,420.81,0.73,18.89,0,normal
2026-04-04 15:45:57.092896,server_03,39.19,60.0,842.25,0.48,17.68,0,normal
2026-04-04 15:50:57.092896,load_balancer_05,58.04,73.38,346.68,0.43,20.62,0,normal
2026-04-04 15:55:57.092896,firewall_04,51.74,71.97,684.02,0.3,17.17,0,normal
2026-04-04 16:00:57.092896,server_03,26.56,56.84,651.79,0.8,18.36,0,normal
2026-04-04 16:05:57.092896,load_balancer_05,61.85,62.02,491.81,0.25,27.49,0,normal
2026-04-04 16:10:57.092896,switch_02,42.1,60.24,480.85,0.22,6.79,0,normal
2026-04-04 16:15:57.092896,load_balancer_05,23.21,67.49,831.33,0.81,21.94,0,normal
2026-04-04 16:20:57.092896,server_03,46.6,60.94,736.56,0.43,13.38,0,normal
2026-04-04 16:25:57.092896,router_01,19.94,56.88,639.66,0.52,15.31,0,normal
2026-04-04 16:30:57.092896,server_03,47.86,4.83,344.53,0.37,16.39,0,normal
2026-04-04 16:35:57.092896,switch_02,42.07,70.49,414.85,1.82,31.84,0,normal
2026-04-04 16:40:57.092896,load_balancer_05,52.45,81.22,389.9,0.08,20.74,0,normal
2026-04-04 16:45:57.092896,load_balancer_05,42.78,52.53,400.27,0.25,25.26,0,normal
2026-04-04 16:50:57.092896,server_03,55.67,82.8,752.7,0.33,13.85,0,normal
2026-04-04 16:55:57.092896,firewall_04,19.06,31.91,587.41,1.05,29.51,0,normal
2026-04-04 17:00:57.092896,switch_02,37.7,38.65,581.22,0.17,25.07,0,normal
2026-04-04 17:05:57.092896,load_balancer_05,49.94,48.62,615.74,0.63,20.63,0,normal
2026-04-04 17:10:57.092896,switch_02,45.91,46.57,451.08,0.94,14.79,0,normal
2026-04-04 17:15:57.092896,load_balancer_05,54.77,72.08,592.54,0.25,22.98,0,normal
2026-04-04 17:20:57.092896,server_03,39.86,41.7,604.26,0.39,20.8,0,normal
2026-04-04 17:25:57.092896,switch_02,41.23,66.41,429.4,0.08,15.92,0,normal
2026-04-04 17:30:57.092896,load_balancer_05,18.5,23.2,232.39,0.35,21.0,0,normal
2026-04-04 17:35:57.092896,load_balancer_05,41.95,49.46,625.11,0.98,24.64,0,normal
2026-04-04 17:40:57.092896,switch_02,27.4,37.73,726.65,1.26,12.37,0,normal
2026-04-04 17:45:57.092896,load_balancer_05,53.86,60.23,571.35,0.13,24.86,0,normal
2026-04-04 17:50:57.092896,load_balancer_05,41.46,88.19,871.44,11.9,188.46,1,high_memory
2026-04-04 17:55:57.092896,firewall_04,60.96,40.2,555.6,0.27,17.67,0,normal
2026-04-04 18:00:57.092896,load_balancer_05,81.32,61.74,530.38,0.56,7.06,0,normal
2026-04-04 18:05:57.092896,router_01,19.38,68.39,408.13,0.47,8.43,0,normal
2026-04-04 18:10:57.092896,server_03,57.39,77.12,676.97,1.4,22.08,0,normal
2026-04-04 18:15:57.092896,router_01,86.22,69.57,321.18,0.25,15.88,0,normal
2026-04-04 18:20:57.092896,load_balancer_05,22.45,33.16,718.87,0.65,20.13,0,normal
2026-04-04 18:25:57.092896,router_01,64.81,97.99,658.03,1.05,23.53,0,normal
2026-04-04 18:30:57.092896,server_03,36.04,82.53,609.45,0.09,21.8,0,normal
2026-04-04 18:35:57.092896,switch_02,38.7,50.26,438.1,0.16,27.08,0,normal
2026-04-04 18:40:57.092896,switch_02,41.76,42.41,462.79,0.08,15.83,0,normal
2026-04-04 18:45:57.092896,router_01,65.05,93.37,945.82,8.25,172.18,1,hardware_fault
2026-04-04 18:50:57.092896,load_balancer_05,51.22,58.53,490.76,0.97,15.93,0,normal
2026-04-04 18:55:57.092896,firewall_04,46.04,88.88,610.43,0.31,25.86,0,normal
2026-04-04 19:00:57.092896,firewall_04,55.83,42.05,311.92,0.14,42.29,0,normal
2026-04-04 19:05:57.092896,server_03,10.84,7.43,404.84,0.43,24.36,0,normal
2026-04-04 19:10:57.092896,router_01,60.73,49.98,371.53,0.33,36.34,0,normal
2026-04-04 19:15:57.092896,switch_02,35.13,41.63,325.48,0.36,30.81,0,normal
2026-04-04 19:20:57.092896,router_01,57.75,23.52,494.05,0.32,23.24,0,normal
2026-04-04 19:25:57.092896,server_03,38.71,18.17,579.72,0.05,20.18,0,normal
2026-04-04 19:30:57.092896,firewall_04,21.43,39.33,418.61,0.17,17.24,0,normal
2026-04-04 19:35:57.092896,switch_02,26.7,52.55,623.9,0.43,28.07,0,normal
2026-04-04 19:40:57.092896,server_03,51.96,54.21,457.25,0.92,24.92,0,normal
2026-04-04 19:45:57.092896,switch_02,7.38,55.46,357.83,0.01,13.36,0,normal
2026-04-04 19:50:57.092896,firewall_04,30.28,73.63,423.6,0.08,12.72,0,normal
2026-04-04 19:55:57.092896,switch_02,54.08,50.11,307.3,0.2,16.97,0,normal
2026-04-04 20:00:57.092896,load_balancer_05,55.3,39.64,736.48,0.76,33.13,0,normal
2026-04-04 20:05:57.092896,firewall_04,23.32,66.26,597.8,1.1,15.25,0,normal
2026-04-04 20:10:57.092896,load_balancer_05,47.51,92.21,639.02,0.07,28.51,0,normal
2026-04-04 20:15:57.092896,switch_02,42.37,61.35,419.49,0.32,26.22,0,normal
2026-04-04 20:20:57.092896,router_01,49.1,54.7,340.18,0.06,16.01,0,normal
2026-04-04 20:25:57.092896,server_03,34.53,45.19,460.0,0.04,30.65,0,normal
2026-04-04 20:30:57.092896,server_03,37.21,31.85,646.53,0.22,18.61,0,normal
2026-04-04 20:35:57.092896,load_balancer_05,54.71,88.21,624.41,0.24,14.4,0,normal
2026-04-04 20:40:57.092896,firewall_04,67.25,49.03,269.36,0.47,31.42,0,normal
2026-04-04 20:45:57.092896,server_03,45.71,55.71,428.34,0.27,14.65,0,normal
2026-04-04 20:50:57.092896,load_balancer_05,29.78,56.35,585.91,0.81,17.8,0,normal
2026-04-04 20:55:57.092896,firewall_04,40.63,28.1,505.36,0.28,27.41,0,normal
2026-04-04 21:00:57.092896,router_01,46.46,62.73,581.63,0.4,26.55,0,normal
2026-04-04 21:05:57.092896,server_03,43.38,45.18,586.35,0.45,19.26,0,normal
2026-04-04 21:10:57.092896,server_03,47.89,31.96,729.46,0.73,30.96,0,normal
2026-04-04 21:15:57.092896,load_balancer_05,67.08,55.35,535.19,0.42,25.33,0,normal
2026-04-04 21:20:57.092896,server_03,46.91,74.12,533.96,0.47,16.81,0,normal
2026-04-04 21:25:57.092896,router_01,45.09,50.97,226.0,1.39,32.57,0,normal
2026-04-04 21:30:57.092896,router_01,43.19,34.98,698.63,1.38,13.58,0,normal
2026-04-04 21:35:57.092896,switch_02,40.87,50.29,253.97,0.53,29.53,0,normal
2026-04-04 21:40:57.092896,load_balancer_05,45.41,92.4,813.7,13.15,297.37,1,network_congestion
2026-04-04 21:45:57.092896,router_01,36.28,35.77,301.38,0.04,13.62,0,normal
2026-04-04 21:50:57.092896,firewall_04,47.59,48.85,387.58,1.04,22.37,0,normal
2026-04-04 21:55:57.092896,firewall_04,53.19,47.94,754.8,0.46,19.47,0,normal
2026-04-04 22:00:57.092896,load_balancer_05,36.16,35.86,768.05,0.13,29.38,0,normal
2026-04-04 22:05:57.092896,server_03,70.57,46.11,789.43,0.47,27.92,0,normal
2026-04-04 22:10:57.092896,router_01,38.57,89.97,593.57,1.76,33.19,0,normal
2026-04-04 22:15:57.092896,firewall_04,58.58,62.13,351.9,0.23,22.21,0,normal
2026-04-04 22:20:57.092896,server_03,69.28,44.09,398.06,0.18,0.2,0,normal
2026-04-04 22:25:57.092896,firewall_04,38.58,54.0,228.0,0.01,16.16,0,normal
2026-04-04 22:30:57.092896,router_01,98.82,46.44,510.68,0.01,14.66,1,high_cpu
2026-04-04 22:35:57.092896,switch_02,27.13,36.06,692.77,1.3,17.69,0,normal
2026-04-04 22:40:57.092896,load_balancer_05,21.37,21.81,388.31,0.1,31.24,0,normal
2026-04-04 22:45:57.092896,server_03,51.69,10.42,577.43,0.1,17.29,0,normal
2026-04-04 22:50:57.092896,load_balancer_05,67.94,62.48,541.56,0.02,19.49,0,normal
2026-04-04 22:55:57.092896,firewall_04,52.36,74.68,490.26,0.03,23.27,0,normal
2026-04-04 23:00:57.092896,firewall_04,57.26,65.32,595.01,0.95,12.22,0,normal
2026-04-04 23:05:57.092896,server_03,48.1,53.77,630.75,0.79,13.69,0,normal
2026-04-04 23:10:57.092896,load_balancer_05,52.92,34.56,628.88,0.19,13.48,0,normal
2026-04-04 23:15:57.092896,switch_02,45.02,76.62,545.06,0.18,17.3,0,normal
2026-04-04 23:20:57.092896,switch_02,60.98,36.59,192.9,0.17,18.54,0,normal
2026-04-04 23:25:57.092896,server_03,68.83,24.57,695.52,0.28,25.96,0,normal
2026-04-04 23:30:57.092896,switch_02,40.99,26.25,562.64,0.16,18.77,0,normal
2026-04-04 23:35:57.092896,router_01,59.43,46.71,408.69,0.32,31.44,0,normal
2026-04-04 23:40:57.092896,firewall_04,32.76,71.65,325.58,0.66,11.75,0,normal
2026-04-04 23:45:57.092896,server_03,38.87,37.11,417.22,0.06,14.7,0,normal
2026-04-04 23:50:57.092896,firewall_04,13.47,48.75,390.01,0.07,29.61,0,normal
2026-04-04 23:55:57.092896,load_balancer_05,34.65,101.88,395.53,0.06,22.43,0,normal
2026-04-05 00:00:57.092896,firewall_04,65.86,60.19,468.07,2.2,18.64,0,normal
2026-04-05 00:05:57.092896,load_balancer_05,54.67,86.69,1165.28,13.63,263.93,1,network_congestion
2026-04-05 00:10:57.092896,switch_02,61.64,59.1,391.82,1.1,31.01,0,normal
2026-04-05 00:15:57.092896,firewall_04,40.59,32.06,401.22,0.56,22.86,0,normal
2026-04-05 00:20:57.092896,firewall_04,45.6,28.65,363.31,0.02,31.75,0,normal
2026-04-05 00:25:57.092896,switch_02,49.72,75.92,250.01,1.21,3.37,0,normal
2026-04-05 00:30:57.092896,load_balancer_05,62.37,71.89,411.05,0.39,15.51,0,normal
2026-04-05 00:35:57.092896,switch_02,23.98,72.99,591.55,0.88,24.76,0,normal
2026-04-05 00:40:57.092896,router_01,57.32,45.3,494.27,0.52,19.34,0,normal
2026-04-05 00:45:57.092896,load_balancer_05,53.61,55.47,622.09,0.55,35.56,0,normal
2026-04-05 00:50:57.092896,router_01,32.02,48.16,591.27,0.49,18.1,0,normal
2026-04-05 00:55:57.092896,server_03,59.91,109.2,472.06,1.2,27.19,0,normal
2026-04-05 01:00:57.092896,load_balancer_05,41.6,31.97,324.87,0.03,8.36,0,normal
2026-04-05 01:05:57.092896,switch_02,19.83,55.02,410.71,0.07,27.13,0,normal
2026-04-05 01:10:57.092896,router_01,38.05,33.61,281.02,0.08,8.77,0,normal
2026-04-05 01:15:57.092896,switch_02,75.63,47.64,293.65,0.47,27.87,0,normal
2026-04-05 01:20:57.092896,switch_02,36.55,65.52,357.27,0.72,14.96,0,normal
